_id,RSS,Region,Nom_etablissement,Nom_installation,No_permis_installation,Nombre_de_civieres_fonctionnelles,Nombre_de_civieres_occupees,Nombre_de_patients_sur_civiere_plus_de_24_heures,Nombre_de_patients_sur_civiere_plus_de_48_heures,Nombre_total_de_patients_presents_a_lurgence,Nombre_total_de_patients_en_attente_de_PEC,DMS_sur_civiere,DMS_ambulatoire,DMS_sur_civiere_horaire,DMS_ambulatoire_horaire,Heure_de_l'extraction_(image),Mise_a_jour
1,1,Bas-Saint-Laurent,Total régional,Total régional,,52,21,0,0,60,22,10.0673033707865,2.96947619047619,10:04,2:58,01:00:00,2026-04-04T01:45:00
2,1,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE HOSPITALIER RÉGIONAL DU GRAND-PORTAGE,51218352,9,5,0,0,18,11,10.66,3.75,10:39,3:45,01:00:00,2026-04-04T01:45:00
3,1,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE MATANE,51218980,7,0,0,0,6,1,3.5,1.73,3:30,1:43,01:00:00,2026-04-04T01:45:00
4,1,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CLSC DE POHÉNÉGAMOOK,51219418,3,0,0,0,1,0,19.42,1.37,19:25,1:22,01:00:00,2026-04-04T01:45:00
5,1,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL NOTRE-DAME-DE-FATIMA,51221141,7,6,0,0,10,3,10.7,3.1,10:42,3:06,01:00:00,2026-04-04T01:45:00
6,1,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE NOTRE-DAME-DU-LAC,51221877,5,0,0,0,1,1,4.55,1.28,4:33,1:16,01:00:00,2026-04-04T01:45:00
7,1,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL D'AMQUI,51226892,6,1,0,0,2,0,6.1,1.96,6:06,1:57,01:00:00,2026-04-04T01:45:00
8,1,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL RÉGIONAL DE RIMOUSKI,51227882,12,7,0,0,20,6,13.65,4.61,13:39,4:36,01:00:00,2026-04-04T01:45:00
9,1,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TROIS-PISTOLES,51236156,3,2,0,0,2,0,13.35,1.92,13:21,1:55,01:00:00,2026-04-04T01:45:00
10,2,Saguenay-Lac-Saint-Jean,Total régional,Total régional,,104,66,5,3,117,57,10.871049382716,3.75658362989323,10:52,3:45,01:00:00,2026-04-04T01:45:00
11,2,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE CHICOUTIMI,51218394,41,27,1,0,38,12,11.97,4.28,11:58,4:16,01:00:00,2026-04-04T01:45:00
12,2,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE DOLBEAU-MISTASSINI,51219384,10,7,3,3,8,1,21.91,3.5,21:54,3:30,01:00:00,2026-04-04T01:45:00
13,2,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL D'ALMA,51219400,17,12,0,0,36,30,8.44,3.66,8:26,3:39,01:00:00,2026-04-04T01:45:00
14,2,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE LA BAIE,51221364,7,4,0,0,5,0,6.45,2.26,6:27,2:15,01:00:00,2026-04-04T01:45:00
15,2,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL ET CENTRE DE RÉADAPTATION DE JONQUIÈRE,51224541,16,7,0,0,20,13,8.09,4.86,8:05,4:51,01:00:00,2026-04-04T01:45:00
16,2,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL ET CENTRE D'HÉBERGEMENT DE ROBERVAL,51228203,13,9,1,0,10,1,9.89,3.24,9:53,3:14,01:00:00,2026-04-04T01:45:00
17,3,Capitale-Nationale,Total régional,Total régional,,218,163,14,4,221,43,11.8254696132596,3.79342066957787,11:49,3:47,01:00:00,2026-04-04T01:45:00
18,3,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DU SAINT-SACREMENT,51217529,22,12,0,0,19,8,12.16,2.89,12:09,2:53,01:00:00,2026-04-04T01:45:00
19,3,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,L'HÔTEL-DIEU DE QUÉBEC,51217586,15,11,1,1,12,0,11.46,2.96,11:27,2:57,01:00:00,2026-04-04T01:45:00
20,3,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ LAVAL,51217594,43,40,5,1,63,16,10.49,5.44,10:29,5:26,01:00:00,2026-04-04T01:45:00
21,3,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL SAINT-FRANÇOIS D'ASSISE,51217602,34,25,1,0,29,4,17.1,5.44,17:06,5:26,01:00:00,2026-04-04T01:45:00
22,3,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX CHAUVEAU,51225001,5,0,0,0,0,0,5.72,2.94,5:43,2:56,01:00:00,2026-04-04T01:45:00
23,3,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINTE-ANNE-DE-BEAUPRÉ,51225357,4,2,0,0,5,0,6.38,2.97,6:22,2:58,01:00:00,2026-04-04T01:45:00
24,3,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,HÔPITAL ET CLSC DE LA MALBAIE,51228690,9,1,0,0,1,0,12.03,2.81,12:01,2:48,01:00:00,2026-04-04T01:45:00
25,3,Capitale-Nationale,INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC - UNIVERSITÉ LAVAL,INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC,51232130,20,19,0,0,23,2,11.04,3.78,11:02,3:46,01:00:00,2026-04-04T01:45:00
26,3,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DE L'ENFANT-JÉSUS,51233914,48,44,7,2,58,12,13.3,4.03,13:18,4:01,01:00:00,2026-04-04T01:45:00
27,3,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE BAIE-SAINT-PAUL,51244804,8,4,0,0,4,0,14.73,2.84,14:43,2:50,01:00:00,2026-04-04T01:45:00
28,3,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-RAYMOND,51247302,7,3,0,0,3,0,4.36,3.57,4:21,3:34,01:00:00,2026-04-04T01:45:00
29,3,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-MARC-DES-CARRIÈRES,51247344,3,2,0,0,4,1,7.15,2.75,7:09,2:45,01:00:00,2026-04-04T01:45:00
30,4,Mauricie et Centre-du-Québec,Total régional,Total régional,,118,120,12,7,202,90,11.3220224719101,5.22854721549636,11:19,5:13,01:00:00,2026-04-04T01:45:00
