_id,RSS,Region,Nom_etablissement,Nom_installation,No_permis_installation,Nombre_de_civieres_fonctionnelles,Nombre_de_civieres_occupees,Nombre_de_patients_sur_civiere_plus_de_24_heures,Nombre_de_patients_sur_civiere_plus_de_48_heures,Nombre_total_de_patients_presents_a_lurgence,Nombre_total_de_patients_en_attente_de_PEC,DMS_sur_civiere,DMS_ambulatoire,DMS_sur_civiere_horaire,DMS_ambulatoire_horaire,Heure_de_l'extraction_(image),Mise_a_jour
1,01,Bas-Saint-Laurent,Total régional,Total régional,,52,34,1,0,102,49,9.214,2.69541379310344,9:12,2:41,16:00:00,2026-04-20T16:45
2,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE HOSPITALIER RÉGIONAL DU GRAND-PORTAGE,51218352,9,5,0,0,22,12,11.51,3.04,11:30,3:02,16:00:00,2026-04-20T16:45
3,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE MATANE,51218980,7,4,0,0,11,4,6.53,1.95,6:31,1:57,16:00:00,2026-04-20T16:45
4,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CLSC DE POHÉNÉGAMOOK,51219418,3,0,0,0,4,4,6.07,0.77,6:04,0:46,16:00:00,2026-04-20T16:45
5,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL NOTRE-DAME-DE-FATIMA,51221141,7,2,1,0,11,6,12.87,1.85,12:52,1:51,16:00:00,2026-04-20T16:45
6,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL DE NOTRE-DAME-DU-LAC,51221877,5,4,0,0,7,2,12.17,3.31,12:10,3:18,16:00:00,2026-04-20T16:45
7,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL D'AMQUI,51226892,6,6,0,0,12,8,6.31,3.68,6:18,3:40,16:00:00,2026-04-20T16:45
8,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,HÔPITAL RÉGIONAL DE RIMOUSKI,51227882,12,13,0,0,26,7,8.03,3.74,8:01,3:44,16:00:00,2026-04-20T16:45
9,01,Bas-Saint-Laurent,CISSS DU BAS-SAINT-LAURENT,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TROIS-PISTOLES,51236156,3,0,0,0,9,6,4.67,2.32,4:40,2:19,16:00:00,2026-04-20T16:45
10,02,Saguenay-Lac-Saint-Jean,Total régional,Total régional,,104,80,7,0,202,110,11.9465217391304,5.19198795180722,11:56,5:11,16:00:00,2026-04-20T16:45
11,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE CHICOUTIMI,51218394,41,40,6,0,79,45,12.73,5.77,12:43,5:46,16:00:00,2026-04-20T16:45
12,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE DOLBEAU-MISTASSINI,51219384,10,4,1,0,18,10,9.51,3.44,9:30,3:26,16:00:00,2026-04-20T16:45
13,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL D'ALMA,51219400,17,3,0,0,20,10,8.08,5.22,8:04,5:13,16:00:00,2026-04-20T16:45
14,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL DE LA BAIE,51221364,7,7,0,0,18,10,9.67,5.52,9:40,5:31,16:00:00,2026-04-20T16:45
15,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL ET CENTRE DE RÉADAPTATION DE JONQUIÈRE,51224541,16,14,0,0,33,16,14.22,6.64,14:13,6:38,16:00:00,2026-04-20T16:45
16,02,Saguenay-Lac-Saint-Jean,CIUSSS DU SAGUENAY - LAC-SAINT-JEAN,HÔPITAL ET CENTRE D'HÉBERGEMENT DE ROBERVAL,51228203,13,12,0,0,34,19,12.15,3.79,12:09,3:47,16:00:00,2026-04-20T16:45
17,03,Capitale-Nationale,Total régional,Total régional,,218,224,35,18,424,117,12.499945054945,4.37354933726067,12:30,4:22,16:00:00,2026-04-20T16:45
18,03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DU SAINT-SACREMENT,51217529,22,17,3,0,24,5,14.32,4.09,14:19,4:05,16:00:00,2026-04-20T16:45
19,03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,L'HÔTEL-DIEU DE QUÉBEC,51217586,15,19,2,0,22,3,11.75,4.79,11:45,4:47,16:00:00,2026-04-20T16:45
20,03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ LAVAL,51217594,43,51,10,9,102,15,10.4,6.55,10:24,6:33,16:00:00,2026-04-20T16:45
21,03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL SAINT-FRANÇOIS D'ASSISE,51217602,34,42,4,0,63,16,15.54,4.24,15:32,4:14,16:00:00,2026-04-20T16:45
22,03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX CHAUVEAU,51225001,5,2,0,0,40,16,5.29,4.06,5:17,4:03,16:00:00,2026-04-20T16:45
23,03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINTE-ANNE-DE-BEAUPRÉ,51225357,4,0,0,0,7,6,10.98,3.08,10:58,3:04,16:00:00,2026-04-20T16:45
24,03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,HÔPITAL ET CLSC DE LA MALBAIE,51228690,9,2,0,0,14,10,16.13,3.26,16:07,3:15,16:00:00,2026-04-20T16:45
25,03,Capitale-Nationale,INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC - UNIVERSITÉ LAVAL,INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC,51232130,20,28,1,0,37,12,9.62,4.22,9:37,4:13,16:00:00,2026-04-20T16:45
26,03,Capitale-Nationale,CHU DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DE L'ENFANT-JÉSUS,51233914,48,54,14,9,81,19,16.11,4.17,16:06,4:10,16:00:00,2026-04-20T16:45
27,03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE BAIE-SAINT-PAUL,51244804,8,6,1,0,12,4,9.34,3.88,9:20,3:52,16:00:00,2026-04-20T16:45
28,03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-RAYMOND,51247302,7,2,0,0,11,6,7.43,4.23,7:25,4:13,16:00:00,2026-04-20T16:45
29,03,Capitale-Nationale,CIUSSS DE LA CAPITALE-NATIONALE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-MARC-DES-CARRIÈRES,51247344,3,1,0,0,11,5,6.49,3.54,6:29,3:32,16:00:00,2026-04-20T16:45
30,04,Mauricie et Centre-du-Québec,Total régional,Total régional,,118,108,19,6,231,105,11.8506329113924,4.23268656716418,11:51,4:13,16:00:00,2026-04-20T16:45
31,04,Mauricie et Centre-du-Québec,CIUSSS DE LA MAURICIE-ET-DU-CENTRE-DU-QUÉBEC,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FORTIERVILLE,51219160,2,0,0,0,2,0,0,0,0:00,0:00,16:00:00,2026-04-20T16:45
32,04,Mauricie et Centre-du-Québec,CIUSSS DE LA MAURICIE-ET-DU-CENTRE-DU-QUÉBEC,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DU HAUT-SAINT-MAURICE,51219731,7,2,1,1,13,9,9.02,3.31,9:01,3:18,16:00:00,2026-04-20T16:45
33,04,Mauricie et Centre-du-Québec,CIUSSS DE LA MAURICIE-ET-DU-CENTRE-DU-QUÉBEC,HÔPITAL DU CENTRE-DE-LA-MAURICIE,51220051,19,19,3,2,28,3,12,2.52,12:00,2:31,16:00:00,2026-04-20T16:45
34,04,Mauricie et Centre-du-Québec,CIUSSS DE LA MAURICIE-ET-DU-CENTRE-DU-QUÉBEC,PAVILLON SAINTE-MARIE,51220168,45,39,9,0,72,26,14.61,7.32,14:36,7:19,16:00:00,2026-04-20T16:45
35,04,Mauricie et Centre-du-Québec,CIUSSS DE LA MAURICIE-ET-DU-CENTRE-DU-QUÉBEC,HÔTEL-DIEU D'ARTHABASKA,51228039,16,18,2,1,41,22,12.92,2.77,12:55,2:46,16:00:00,2026-04-20T16:45
36,04,Mauricie et Centre-du-Québec,CIUSSS DE LA MAURICIE-ET-DU-CENTRE-DU-QUÉBEC,HÔPITAL SAINTE-CROIX,51228781,19,24,4,2,40,15,10.05,3.68,10:03,3:40,16:00:00,2026-04-20T16:45
37,04,Mauricie et Centre-du-Québec,CIUSSS DE LA MAURICIE-ET-DU-CENTRE-DU-QUÉBEC,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX AVELLIN-DALCOURT,51233583,4,1,0,0,17,15,6.5,3.36,6:30,3:21,16:00:00,2026-04-20T16:45
38,04,Mauricie et Centre-du-Québec,CIUSSS DE LA MAURICIE-ET-DU-CENTRE-DU-QUÉBEC,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX CHRIST-ROI,51246338,6,5,0,0,18,15,7.27,4.3,7:16,4:18,16:00:00,2026-04-20T16:45
39,05,Estrie,Total régional,Total régional,,145,129,29,11,309,146,14.3892537313432,6.15010526315789,14:23,6:09,16:00:00,2026-04-20T16:45
40,05,Estrie,CIUSSS DE L'ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔPITAL FLEURIMONT,51216687,36,25,0,0,65,21,11.72,7.51,11:43,7:30,16:00:00,2026-04-20T16:45
41,05,Estrie,CIUSSS DE L'ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔTEL-DIEU DE SHERBROOKE,51216695,44,52,17,11,78,30,16.64,4.64,16:38,4:38,16:00:00,2026-04-20T16:45
42,05,Estrie,CIUSSS DE L'ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MEMPHRÉMAGOG,51219046,11,8,1,0,30,21,12.67,4.53,12:40,4:31,16:00:00,2026-04-20T16:45
43,05,Estrie,CIUSSS DE L'ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DU GRANIT,51223832,5,1,0,0,10,8,7.91,2.26,7:54,2:15,16:00:00,2026-04-20T16:45
44,05,Estrie,CIUSSS DE L'ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL DE GRANBY,51228120,20,20,7,0,54,27,14.45,11.38,14:27,11:22,16:00:00,2026-04-20T16:45
45,05,Estrie,CIUSSS DE L'ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL BROME-MISSISQUOI-PERKINS,51229185,16,22,4,0,44,20,18.87,7.04,18:52,7:02,16:00:00,2026-04-20T16:45
46,05,Estrie,CIUSSS DE L'ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DES SOURCES,51247583,7,1,0,0,12,8,16.8,2.65,16:48,2:39,16:00:00,2026-04-20T16:45
